Ewe,capacity_norm
0.38155869,0.04887685079750575
0.38087097,0.04903502788980287
0.37995398,0.04919320529534975
0.37934268,0.04935138235694535
0.37859765,0.049509559788360254
0.37800542,0.049667736840941196
0.37710756,0.0498259139122983
0.37643895,0.04998409097756393
0.3757703,0.0501422675480129
0.37494886,0.050300444326314406
0.37424204,0.050458621932341186
0.3735925,0.05061679921396316
0.37288567,0.05077497689488497
0.37210244,0.05093315407768651
0.37151024,0.05109133120095816
0.37070787,0.051249508218119015
0.37002015,0.05140768502147167
0.36921781,0.05156586192969318
0.36860648,0.051724039502349606
0.36789966,0.051882216918390414
0.36719283,0.05204039479244941
0.3666006,0.05219857244136984
0.36591288,0.05235675014330653
0.36526337,0.05251492779134345
0.36448011,0.05267310472088513
0.3638306,0.05283128175507124
0.36321929,0.05298945905292441
0.36247426,0.05314763586603624
0.36195844,0.05330581345350896
0.36134714,0.053463990801671246
0.36064032,0.05362216805705394
0.3599335,0.05378034559985927
0.35922664,0.05393852308412501
0.35865355,0.05409670010839169
0.35787031,0.05425487717434921
0.3574118,0.054413054734811714
0.3568387,0.054571232084652754
0.35617009,0.054729409267820175
0.35546327,0.05488758657441524
0.35490924,0.05504576394469232
0.35425973,0.055203942054700285
0.35378215,0.05536212010719883
0.35303712,0.05552029732038466
0.35238758,0.05567847452690228
0.35183358,0.05583665176836736
0.35129869,0.05599482868031304
0.35068735,0.05615300515165722
0.34999964,0.056311181522354606
0.34946474,0.05646935866099355
0.34891075,0.0566275361351279
0.34835672,0.05678571351938523
0.34780273,0.05694389096353748
0.3470577,0.05710206857017348
0.34658012,0.05726024663523989
0.34587327,0.05741842420337607
0.3454721,0.057576601549676525
0.34484169,0.05773477926125675
0.34444052,0.05789295682837214
0.34371457,0.058051134690389465
0.34308416,0.05820931219245604
0.34266388,0.05836748996214426
0.34209079,0.058525667587385366
0.34146035,0.058683845041683835
0.34100187,0.05884202261352255
0.3405816,0.05900019963232347
0.3400276,0.059158376963873854
0.33947361,0.059316554795702095
0.33897689,0.0594747325305893
0.33836558,0.05963291061494931
0.33779249,0.059791088752638666
0.33742952,0.05994926680919919
0.33679909,0.060107444783286
0.3362833,0.06026562265958226
0.3357484,0.060423800515187816
0.33527082,0.06058197830451482
0.33492696,0.06074015608144366
0.33425832,0.060898333847452156
0.33376163,0.06105651112398661
0.33322674,0.06121468801159617
0.33269185,0.06137286524166541
0.33223334,0.06153104229379546
0.33173665,0.06168921915303406
0.33122087,0.06184739572641288
0.33068597,0.062005572773492404
