Ewe/V,Capacity/mA.h
1.48E-01,0.543808117
1.48E-01,0.543666342
1.48E-01,0.543524566
1.48E-01,0.543382791
1.48E-01,0.543241016
1.48E-01,0.543099239
1.49E-01,0.54295746
1.49E-01,0.542815681
1.49E-01,0.542673904
1.49E-01,0.542532128
1.49E-01,0.542390351
1.49E-01,0.542248576
1.49E-01,0.5421068
1.49E-01,0.541965022
1.49E-01,0.541823243
1.49E-01,0.541681465
1.49E-01,0.541539686
1.49E-01,0.541397907
1.49E-01,0.541256127
1.49E-01,0.541114345
1.50E-01,0.540972564
1.50E-01,0.540830784
1.50E-01,0.540689002
1.50E-01,0.540547219
1.50E-01,0.540405432
1.50E-01,0.540263649
1.50E-01,0.540121869
1.50E-01,0.539980092
1.50E-01,0.539838314
1.50E-01,0.539696535
1.50E-01,0.539554756
1.50E-01,0.539412979
1.51E-01,0.539271202
1.51E-01,0.539129421
1.51E-01,0.538987637
1.51E-01,0.538845851
1.51E-01,0.538704068
1.51E-01,0.538562282
1.51E-01,0.538420496
1.51E-01,0.538278712
1.51E-01,0.538136928
1.51E-01,0.537995146
1.51E-01,0.537853361
1.51E-01,0.537711576
1.51E-01,0.537569796
1.52E-01,0.537428017
1.52E-01,0.537286235
1.52E-01,0.537144457
1.52E-01,0.537002676
1.52E-01,0.536860895
1.52E-01,0.536719114
1.52E-01,0.536577328
1.52E-01,0.536435543
1.52E-01,0.536293762
1.52E-01,0.536151983
1.52E-01,0.536010203
1.52E-01,0.535868424
1.52E-01,0.535726644
1.53E-01,0.535584866
1.53E-01,0.535443086
1.53E-01,0.535301304
1.53E-01,0.535159526
1.53E-01,0.535017749
1.53E-01,0.534875968
1.53E-01,0.534734189
1.53E-01,0.534592409
1.53E-01,0.534450627
1.53E-01,0.53430885
1.53E-01,0.534167072
1.53E-01,0.534025294
1.53E-01,0.533883516
1.54E-01,0.533741735
1.54E-01,0.533599958
1.54E-01,0.53345818
1.54E-01,0.533316401
1.54E-01,0.533174622
1.54E-01,0.533032843
1.54E-01,0.532891067
1.54E-01,0.53274929
1.54E-01,0.532607513
1.54E-01,0.532465736
1.54E-01,0.532323957
1.55E-01,0.532182176
1.55E-01,0.532040397
1.55E-01,0.531898618
1.55E-01,0.531756842
1.55E-01,0.531615062
1.55E-01,0.531473281
1.55E-01,0.531331502
1.55E-01,0.531189723
1.55E-01,0.531047945
1.55E-01,0.530906164
1.55E-01,0.530764386
1.56E-01,0.53062261
1.56E-01,0.530480836
1.56E-01,0.530339057
1.56E-01,0.530197275
1.56E-01,0.530055493
1.56E-01,0.529913707
1.56E-01,0.529771924
1.56E-01,0.52963014
1.56E-01,0.529488356
1.56E-01,0.529346566
1.56E-01,0.529204774
1.57E-01,0.529062975
1.57E-01,0.528921179
1.57E-01,0.528779382
1.57E-01,0.52863758
1.57E-01,0.528495777
1.57E-01,0.528353973
1.57E-01,0.528212166
1.57E-01,0.528070358
1.57E-01,0.52792855
1.57E-01,0.527786744
1.57E-01,0.52764494
1.58E-01,0.52750314
1.58E-01,0.527361338
1.58E-01,0.527219535
1.58E-01,0.527077734
1.58E-01,0.526935933
1.58E-01,0.526794131
1.58E-01,0.526652328
1.58E-01,0.526510522
1.58E-01,0.526368715
1.58E-01,0.526226909
1.59E-01,0.526085107
1.59E-01,0.525943302
1.59E-01,0.525801495
1.59E-01,0.525659689
1.59E-01,0.525517878
1.59E-01,0.525376065
1.59E-01,0.525234254
1.59E-01,0.525092439
1.59E-01,0.524950624
1.59E-01,0.524808809
1.59E-01,0.524666996
1.60E-01,0.524525182
1.60E-01,0.524383369
1.60E-01,0.524241557
1.60E-01,0.524099747
1.60E-01,0.52395794
1.60E-01,0.523816128
1.60E-01,0.523674318
1.60E-01,0.523532507
1.60E-01,0.523390698
1.60E-01,0.523248888
1.60E-01,0.523107081
1.60E-01,0.522965274
1.61E-01,0.52282347
1.61E-01,0.52268166
1.61E-01,0.522539853
1.61E-01,0.522398046
1.61E-01,0.522256241
1.61E-01,0.522114437
1.61E-01,0.521972632
1.61E-01,0.521830828
1.61E-01,0.521689023
1.61E-01,0.521547212
1.61E-01,0.521405399
1.62E-01,0.521263587
1.62E-01,0.521121774
1.62E-01,0.520979965
1.62E-01,0.520838155
1.62E-01,0.520696349
1.62E-01,0.520554547
1.62E-01,0.520412742
1.62E-01,0.520270939
1.62E-01,0.520129136
1.62E-01,0.519987333
1.62E-01,0.51984553
1.63E-01,0.519703729
1.63E-01,0.51956193
1.63E-01,0.519420135
1.63E-01,0.519278335
1.63E-01,0.519136533
1.63E-01,0.518994734
1.63E-01,0.518852931
1.63E-01,0.518711126
1.63E-01,0.518569322
1.63E-01,0.518427522
1.63E-01,0.518285719
1.64E-01,0.518143913
1.64E-01,0.518002108
1.64E-01,0.5178603
1.64E-01,0.517718494
1.64E-01,0.517576682
1.64E-01,0.517434871
1.64E-01,0.517293063
1.64E-01,0.517151253
1.64E-01,0.517009445
1.64E-01,0.516867637
1.64E-01,0.516725833
1.64E-01,0.516584027
1.64E-01,0.516442221
1.64E-01,0.516300415
1.65E-01,0.516158607
1.65E-01,0.516016794
1.65E-01,0.515874984
1.65E-01,0.515733178
1.65E-01,0.515591375
1.65E-01,0.515449572
1.65E-01,0.515307769
1.65E-01,0.515165966
1.65E-01,0.515024162
1.65E-01,0.51488236
1.65E-01,0.514740557
1.65E-01,0.514598751
1.65E-01,0.514456947
1.65E-01,0.514315144
1.66E-01,0.514173341
1.66E-01,0.514031538
1.66E-01,0.513889738
1.66E-01,0.513747936
1.66E-01,0.513606133
1.66E-01,0.513464329
1.66E-01,0.513322526
1.66E-01,0.513180726
1.66E-01,0.513038924
1.66E-01,0.512897121
1.66E-01,0.512755315
1.66E-01,0.512613512
1.66E-01,0.512471708
1.66E-01,0.512329904
1.67E-01,0.512188102
1.67E-01,0.512046302
1.67E-01,0.5119045
1.67E-01,0.511762695
1.67E-01,0.511620895
1.67E-01,0.511479096
1.67E-01,0.511337297
1.67E-01,0.511195497
1.67E-01,0.511053697
1.67E-01,0.5109119
1.67E-01,0.510770099
1.67E-01,0.510628294
1.67E-01,0.510486491
1.67E-01,0.51034469
1.67E-01,0.510202887
1.68E-01,0.510061086
1.68E-01,0.509919281
1.68E-01,0.509777479
1.68E-01,0.509635676
1.68E-01,0.509493872
1.68E-01,0.509352066
1.68E-01,0.509210259
1.68E-01,0.509068457
1.68E-01,0.508926652
1.68E-01,0.508784847
1.68E-01,0.508643038
1.68E-01,0.508501232
1.68E-01,0.508359423
1.68E-01,0.508217616
1.68E-01,0.508075808
1.68E-01,0.507933998
1.69E-01,0.50779219
1.69E-01,0.507650384
1.69E-01,0.50750858
1.69E-01,0.507366773
1.69E-01,0.507224961
1.69E-01,0.507083151
1.69E-01,0.506941347
1.69E-01,0.50679954
1.69E-01,0.506657733
1.69E-01,0.506515926
1.69E-01,0.506374118
1.69E-01,0.506232311
1.69E-01,0.506090502
1.69E-01,0.505948694
1.70E-01,0.505806884
1.70E-01,0.505665076
1.70E-01,0.505523267
1.70E-01,0.505381456
1.70E-01,0.50523965
1.70E-01,0.505097843
1.70E-01,0.504956036
1.70E-01,0.504814226
1.70E-01,0.504672418
1.70E-01,0.504530609
1.70E-01,0.5043888
1.70E-01,0.504246992
1.70E-01,0.504105189
1.70E-01,0.503963386
1.71E-01,0.503821579
1.71E-01,0.503679773
1.71E-01,0.503537965
1.71E-01,0.50339616
1.71E-01,0.503254356
1.71E-01,0.50311255
1.71E-01,0.502970744
1.71E-01,0.50282894
1.71E-01,0.502687136
1.71E-01,0.502545331
1.71E-01,0.502403524
1.71E-01,0.502261717
1.71E-01,0.502119911
1.71E-01,0.501978106
1.71E-01,0.5018363
1.72E-01,0.501694493
1.72E-01,0.501552688
1.72E-01,0.501410885
1.72E-01,0.50126908
1.72E-01,0.501127275
1.72E-01,0.500985474
1.72E-01,0.50084367
1.72E-01,0.500701868
1.72E-01,0.500560066
1.72E-01,0.500418262
1.72E-01,0.500276458
1.72E-01,0.500134655
1.72E-01,0.499992852
1.73E-01,0.499851043
1.73E-01,0.499709232
1.73E-01,0.499567424
1.73E-01,0.499425618
1.73E-01,0.499283815
1.73E-01,0.499142012
1.73E-01,0.499000207
1.73E-01,0.4988584
1.73E-01,0.498716595
1.73E-01,0.498574788
1.73E-01,0.49843298
1.73E-01,0.498291174
1.73E-01,0.498149368
1.73E-01,0.498007565
1.74E-01,0.497865759
1.74E-01,0.497723953
1.74E-01,0.497582149
1.74E-01,0.497440346
1.74E-01,0.497298539
1.74E-01,0.497156732
1.74E-01,0.497014925
1.74E-01,0.49687312
1.74E-01,0.496731315
1.74E-01,0.49658951
1.74E-01,0.496447706
1.74E-01,0.496305899
1.75E-01,0.496164096
1.75E-01,0.496022288
1.75E-01,0.495880478
1.75E-01,0.495738662
1.75E-01,0.495596849
1.75E-01,0.495455039
1.75E-01,0.49531323
1.75E-01,0.495171425
1.75E-01,0.495029619
1.75E-01,0.494887814
1.76E-01,0.494746011
1.76E-01,0.494604205
1.76E-01,0.494462401
1.76E-01,0.494320595
1.76E-01,0.494178792
1.76E-01,0.494036989
1.76E-01,0.493895188
1.76E-01,0.493753384
1.76E-01,0.493611583
1.76E-01,0.493469779
1.77E-01,0.493327976
1.76E-01,0.493186175
1.77E-01,0.493044373
1.77E-01,0.49290257
1.77E-01,0.492760767
1.77E-01,0.492618963
1.77E-01,0.492477158
1.77E-01,0.492335357
1.77E-01,0.492193555
1.77E-01,0.492051754
1.77E-01,0.491909948
1.77E-01,0.491768141
1.78E-01,0.491626334
1.78E-01,0.491484525
1.78E-01,0.491342716
1.78E-01,0.491200907
1.78E-01,0.491059099
1.78E-01,0.490917289
1.78E-01,0.490775485
1.78E-01,0.490633677
1.78E-01,0.490491871
1.79E-01,0.490350065
1.79E-01,0.490208258
1.79E-01,0.490066451
1.79E-01,0.489924645
1.79E-01,0.489782838
1.79E-01,0.48964103
1.79E-01,0.489499221
1.79E-01,0.489357412
1.79E-01,0.489215604
1.80E-01,0.489073797
1.80E-01,0.488931989
1.80E-01,0.488790177
1.80E-01,0.488648368
1.80E-01,0.488506559
1.80E-01,0.488364746
1.80E-01,0.488222934
1.80E-01,0.488081126
1.81E-01,0.487939318
1.81E-01,0.487797513
1.81E-01,0.487655706
1.81E-01,0.487513898
1.81E-01,0.48737209
1.81E-01,0.487230283
1.81E-01,0.487088474
1.81E-01,0.486946663
1.81E-01,0.486804854
1.82E-01,0.486663046
1.82E-01,0.486521238
1.82E-01,0.486379426
1.82E-01,0.486237614
1.82E-01,0.486095801
1.82E-01,0.48595399
1.82E-01,0.485812174
1.82E-01,0.485670358
1.82E-01,0.485528544
1.83E-01,0.485386729
1.83E-01,0.485244915
1.83E-01,0.485103102
1.83E-01,0.484961288
1.83E-01,0.484819474
1.83E-01,0.484677662
1.83E-01,0.484535846
1.83E-01,0.48439403
1.84E-01,0.484252213
1.84E-01,0.484110393
1.84E-01,0.483968577
1.84E-01,0.483826763
1.84E-01,0.483684949
1.84E-01,0.483543137
1.84E-01,0.483401322
1.84E-01,0.483259506
1.84E-01,0.483117688
1.85E-01,0.482975871
1.85E-01,0.482834056
1.85E-01,0.48269224
1.85E-01,0.482550424
1.85E-01,0.482408608
1.85E-01,0.482266792
1.85E-01,0.482124977
1.85E-01,0.481983163
1.86E-01,0.481841348
1.86E-01,0.481699535
1.86E-01,0.481557723
1.86E-01,0.481415913
1.86E-01,0.481274102
1.86E-01,0.481132291
1.86E-01,0.480990477
1.86E-01,0.480848663
1.86E-01,0.480706845
1.87E-01,0.48056503
1.87E-01,0.480423213
1.87E-01,0.480281396
1.87E-01,0.480139578
1.87E-01,0.479997761
1.87E-01,0.479855943
1.87E-01,0.479714127
1.87E-01,0.479572313
1.88E-01,0.479430496
1.88E-01,0.479288681
1.88E-01,0.479146866
1.88E-01,0.479005053
1.88E-01,0.478863239
1.88E-01,0.478721422
1.88E-01,0.478579606
1.88E-01,0.47843779
1.89E-01,0.478295971
1.89E-01,0.478154149
1.89E-01,0.47801233
1.89E-01,0.47787051
1.89E-01,0.477728689
1.89E-01,0.477586868
1.89E-01,0.477445049
1.90E-01,0.477303228
1.89E-01,0.477161408
1.90E-01,0.477019586
1.90E-01,0.476877765
1.90E-01,0.476735942
1.90E-01,0.476594119
1.90E-01,0.476452294
1.90E-01,0.476310471
1.90E-01,0.476168647
1.90E-01,0.476026823
1.91E-01,0.475885003
1.91E-01,0.475743187
1.91E-01,0.475601369
1.91E-01,0.475459549
1.91E-01,0.47531773
1.91E-01,0.475175909
1.91E-01,0.475034086
1.91E-01,0.474892265
1.91E-01,0.474750445
1.91E-01,0.474608626
1.92E-01,0.474466811
1.92E-01,0.474324994
1.92E-01,0.474183177
1.92E-01,0.47404136
1.92E-01,0.473899544
1.92E-01,0.473757721
1.92E-01,0.473615915
1.92E-01,0.473474093
1.92E-01,0.473332271
1.93E-01,0.47319045
1.92E-01,0.473048629
1.93E-01,0.472906807
1.93E-01,0.472764985
1.93E-01,0.472623163
1.93E-01,0.472481339
1.93E-01,0.472339517
1.93E-01,0.472197694
1.93E-01,0.472055869
1.93E-01,0.471914042
1.93E-01,0.471772214
1.93E-01,0.471630384
1.94E-01,0.471488566
1.94E-01,0.471346739
1.94E-01,0.471204912
1.94E-01,0.471063088
1.94E-01,0.470921261
1.94E-01,0.470779436
1.94E-01,0.47063761
1.94E-01,0.470495797
1.94E-01,0.470353972
1.94E-01,0.470212147
1.95E-01,0.470070318
1.95E-01,0.469928487
1.95E-01,0.469786661
1.95E-01,0.469644836
1.95E-01,0.469503012
1.95E-01,0.469361184
1.95E-01,0.469219369
1.95E-01,0.469077547
1.95E-01,0.46893572
1.95E-01,0.468793893
1.96E-01,0.468652068
1.96E-01,0.468510244
1.96E-01,0.46836842
1.96E-01,0.468226596
1.96E-01,0.468084768
1.96E-01,0.467942942
1.96E-01,0.467801116
1.96E-01,0.46765929
1.96E-01,0.467517467
1.96E-01,0.467375643
1.96E-01,0.467233819
1.96E-01,0.46709201
1.97E-01,0.466950191
1.97E-01,0.466808373
1.97E-01,0.466666549
1.97E-01,0.466524737
1.97E-01,0.466382921
1.97E-01,0.466241092
1.97E-01,0.466099262
1.97E-01,0.465957433
1.97E-01,0.465815604
1.97E-01,0.465673777
1.97E-01,0.465531948
1.98E-01,0.465390121
1.98E-01,0.465248293
1.98E-01,0.465106464
1.98E-01,0.464964632
1.98E-01,0.464822799
1.98E-01,0.464680963
1.98E-01,0.464539128
1.98E-01,0.464397293
1.98E-01,0.464255457
1.99E-01,0.464113622
1.99E-01,0.463971786
1.99E-01,0.463829951
1.99E-01,0.46368812
1.99E-01,0.46354629
1.99E-01,0.46340446
1.99E-01,0.463262631
1.99E-01,0.463120805
1.99E-01,0.462978975
1.99E-01,0.462837158
1.99E-01,0.46269536
2.00E-01,0.462553539
2.00E-01,0.462411718
2.00E-01,0.462269894
2.00E-01,0.462128066
2.00E-01,0.461986235
2.00E-01,0.461844405
2.00E-01,0.461702572
2.00E-01,0.461560741
2.00E-01,0.461418909
2.00E-01,0.461277077
2.00E-01,0.461135246
2.01E-01,0.460993418
2.01E-01,0.460851587
2.01E-01,0.460709757
2.01E-01,0.460567929
2.01E-01,0.460426101
2.01E-01,0.460284271
2.01E-01,0.46014244
2.01E-01,0.460000616
2.01E-01,0.459858794
2.02E-01,0.45971697
2.02E-01,0.459575147
2.02E-01,0.459433319
2.02E-01,0.45929149
2.02E-01,0.45914966
2.02E-01,0.459007829
2.02E-01,0.458865999
2.02E-01,0.45872417
2.03E-01,0.458582341
2.03E-01,0.45844051
2.03E-01,0.458298679
2.03E-01,0.45815685
2.03E-01,0.458015022
2.03E-01,0.457873191
2.03E-01,0.45773136
2.03E-01,0.457589538
2.03E-01,0.457447711
2.03E-01,0.457305888
2.03E-01,0.457164059
2.04E-01,0.45702223
2.04E-01,0.4568804
2.04E-01,0.456738583
2.04E-01,0.456596752
2.04E-01,0.456454924
2.04E-01,0.456313096
2.04E-01,0.456171271
2.04E-01,0.456029442
2.05E-01,0.455887613
2.05E-01,0.455745781
2.05E-01,0.455603952
2.05E-01,0.455462121
2.05E-01,0.45532029
2.05E-01,0.455178464
2.05E-01,0.455036636
2.05E-01,0.454894807
2.05E-01,0.454752976
2.06E-01,0.454611148
2.06E-01,0.454469321
2.06E-01,0.454327495
2.06E-01,0.454185669
2.06E-01,0.454043841
2.06E-01,0.453902014
2.06E-01,0.453760187
2.06E-01,0.453618362
2.06E-01,0.453476534
2.06E-01,0.453334705
2.07E-01,0.453192878
2.07E-01,0.453051051
2.07E-01,0.452909223
2.07E-01,0.452767394
2.07E-01,0.452625565
2.07E-01,0.452483734
2.07E-01,0.452341904
2.07E-01,0.452200073
2.08E-01,0.452058243
2.08E-01,0.451916413
2.08E-01,0.451774585
2.08E-01,0.451632754
2.08E-01,0.451490925
2.08E-01,0.451349097
2.08E-01,0.451207269
2.08E-01,0.451065438
2.09E-01,0.450923603
2.09E-01,0.450781772
2.09E-01,0.450639944
2.09E-01,0.450498116
2.09E-01,0.45035629
2.09E-01,0.450214464
2.09E-01,0.450072639
2.09E-01,0.449930812
2.09E-01,0.449788987
2.10E-01,0.449647158
2.10E-01,0.44950533
2.10E-01,0.449363503
2.10E-01,0.449221677
2.10E-01,0.449079849
2.10E-01,0.448938023
2.10E-01,0.448796193
2.11E-01,0.448654362
2.11E-01,0.448512531
2.11E-01,0.448370702
2.11E-01,0.448228876
2.11E-01,0.448087049
2.11E-01,0.447945225
2.11E-01,0.447803398
2.11E-01,0.447661569
2.12E-01,0.447519737
2.12E-01,0.447377903
2.12E-01,0.447236069
2.12E-01,0.447094233
2.12E-01,0.446952397
2.12E-01,0.446810561
2.12E-01,0.446668729
2.12E-01,0.446526897
2.13E-01,0.446385066
2.13E-01,0.446243233
2.13E-01,0.4461014
2.13E-01,0.445959568
2.13E-01,0.445817737
2.13E-01,0.445675904
2.13E-01,0.44553407
2.13E-01,0.445392239
2.13E-01,0.445250406
2.14E-01,0.445108571
2.14E-01,0.444966735
2.14E-01,0.4448249
2.14E-01,0.444683068
2.14E-01,0.444541237
2.14E-01,0.444399405
2.14E-01,0.444257574
2.14E-01,0.444115741
2.15E-01,0.443973906
2.15E-01,0.443832072
2.15E-01,0.443690239
2.15E-01,0.443548402
2.15E-01,0.443406567
2.15E-01,0.443264732
2.15E-01,0.443122896
2.15E-01,0.442981063
2.15E-01,0.442839227
2.16E-01,0.442697388
2.16E-01,0.442555549
2.16E-01,0.442413711
2.16E-01,0.442271875
2.16E-01,0.442130037
2.16E-01,0.441988202
2.16E-01,0.441846368
2.16E-01,0.441704534
2.16E-01,0.441562701
2.16E-01,0.441420866
2.17E-01,0.441279032
2.17E-01,0.441137198
2.17E-01,0.440995366
2.17E-01,0.440853533
2.17E-01,0.440711699
2.17E-01,0.440569865
2.17E-01,0.440428033
2.17E-01,0.4402862
2.17E-01,0.440144365
2.18E-01,0.440002531
2.18E-01,0.439860698
2.18E-01,0.439718864
2.18E-01,0.43957703
2.18E-01,0.439435197
2.18E-01,0.439293365
2.18E-01,0.439151531
2.18E-01,0.439009699
2.18E-01,0.438867866
2.18E-01,0.438726033
2.18E-01,0.438584198
2.19E-01,0.438442363
2.19E-01,0.43830053
2.19E-01,0.438158696
2.19E-01,0.438016864
2.19E-01,0.437875032
2.19E-01,0.437733203
2.19E-01,0.437591368
2.19E-01,0.437449532
2.19E-01,0.437307693
2.19E-01,0.437165855
2.19E-01,0.437024018
2.19E-01,0.436882185
2.19E-01,0.436740354
2.19E-01,0.436598524
2.19E-01,0.436456691
2.19E-01,0.436314857
2.20E-01,0.436173022
2.20E-01,0.436031188
2.20E-01,0.435889354
2.20E-01,0.435747518
2.20E-01,0.435605683
2.20E-01,0.435463846
2.20E-01,0.435322009
2.20E-01,0.435180172
2.20E-01,0.435038332
2.20E-01,0.434896494
2.20E-01,0.434754653
2.20E-01,0.434612814
2.20E-01,0.434470975
2.20E-01,0.434329132
2.20E-01,0.43418729
2.20E-01,0.434045449
2.20E-01,0.433903611
2.20E-01,0.433761769
2.20E-01,0.433619927
2.21E-01,0.433478089
2.21E-01,0.433336251
2.21E-01,0.43319441
2.21E-01,0.433052574
2.21E-01,0.43291074
2.21E-01,0.432768904
2.21E-01,0.432627068
2.21E-01,0.43248523
2.21E-01,0.432343393
2.21E-01,0.432201557
2.21E-01,0.43205972
2.21E-01,0.431917882
2.21E-01,0.431776043
2.21E-01,0.431634206
2.21E-01,0.43149237
2.21E-01,0.431350533
2.21E-01,0.431208698
2.21E-01,0.431066865
2.21E-01,0.430925032
2.21E-01,0.430783202
2.21E-01,0.430641369
2.22E-01,0.430499536
2.21E-01,0.430357703
2.21E-01,0.43021587
2.21E-01,0.430074038
2.22E-01,0.429932202
2.22E-01,0.429790367
2.22E-01,0.429648532
2.22E-01,0.429506696
2.22E-01,0.429364859
2.22E-01,0.429223021
2.22E-01,0.429081184
2.22E-01,0.428939348
2.22E-01,0.428797511
2.22E-01,0.428655677
2.22E-01,0.428513845
2.22E-01,0.428372013
2.22E-01,0.428230182
2.22E-01,0.428088349
2.22E-01,0.427946516
2.22E-01,0.427804682
2.22E-01,0.427662849
2.22E-01,0.427521014
2.22E-01,0.42737918
2.22E-01,0.427237345
2.22E-01,0.427095507
2.22E-01,0.42695367
2.22E-01,0.426811831
2.22E-01,0.426669991
2.22E-01,0.426528155
2.22E-01,0.426386322
2.22E-01,0.426244485
2.22E-01,0.426102646
2.22E-01,0.425960811
2.23E-01,0.425818977
2.23E-01,0.425677145
2.22E-01,0.42553531
2.23E-01,0.425393473
2.23E-01,0.425251634
2.23E-01,0.425109797
2.23E-01,0.424967959
2.23E-01,0.424826124
2.23E-01,0.42468429
2.23E-01,0.424542453
2.23E-01,0.424400621
2.23E-01,0.424258788
2.23E-01,0.424116952
2.23E-01,0.423975119
2.23E-01,0.423833288
2.23E-01,0.423691457
2.23E-01,0.423549625
2.23E-01,0.423407792
2.23E-01,0.42326596
2.23E-01,0.423124129
2.23E-01,0.422982294
2.23E-01,0.42284046
2.23E-01,0.422698627
2.23E-01,0.422556796
2.23E-01,0.422414964
2.23E-01,0.422273132
2.23E-01,0.422131303
2.23E-01,0.421989473
2.23E-01,0.421847645
2.23E-01,0.421705816
2.23E-01,0.421563989
2.23E-01,0.421422162
2.23E-01,0.421280331
2.23E-01,0.421138495
2.23E-01,0.420996659
2.23E-01,0.420854823
2.23E-01,0.420712992
2.23E-01,0.420571161
2.24E-01,0.420429328
2.24E-01,0.420287494
2.24E-01,0.420145661
2.24E-01,0.420003832
2.24E-01,0.419862001
2.24E-01,0.419720168
2.24E-01,0.419578337
2.24E-01,0.419436508
2.24E-01,0.419294678
2.24E-01,0.419152846
2.24E-01,0.419011013
2.24E-01,0.418869184
2.24E-01,0.418727356
2.24E-01,0.418585529
2.24E-01,0.418443701
2.24E-01,0.418301873
2.24E-01,0.418160046
2.24E-01,0.418018222
2.24E-01,0.417876397
2.24E-01,0.417734571
2.24E-01,0.417592745
2.24E-01,0.417450919
2.24E-01,0.417309087
2.24E-01,0.417167257
2.24E-01,0.417025425
2.24E-01,0.416883594
2.24E-01,0.416741766
2.24E-01,0.416599935
2.24E-01,0.416458107
2.24E-01,0.416316282
2.24E-01,0.416174457
2.24E-01,0.416032629
2.24E-01,0.415890801
2.24E-01,0.415748973
2.24E-01,0.415607147
2.24E-01,0.415465323
2.25E-01,0.415323498
2.24E-01,0.415181673
2.24E-01,0.415039852
2.25E-01,0.414898031
2.25E-01,0.414756203
2.25E-01,0.414614376
2.25E-01,0.414472552
2.25E-01,0.41433073
2.25E-01,0.414188909
2.25E-01,0.414047086
2.25E-01,0.413905259
2.25E-01,0.413763432
2.25E-01,0.413621605
2.25E-01,0.413479775
2.25E-01,0.413337945
2.25E-01,0.413196119
2.25E-01,0.413054295
2.25E-01,0.412912469
2.25E-01,0.412770644
2.25E-01,0.412628821
2.25E-01,0.412487
2.25E-01,0.412345181
2.25E-01,0.412203361
2.25E-01,0.41206154
2.25E-01,0.41191972
2.25E-01,0.411777897
2.25E-01,0.411636072
2.25E-01,0.411494247
2.25E-01,0.411352427
2.25E-01,0.411210605
2.25E-01,0.411068785
2.25E-01,0.410926965
2.26E-01,0.410785145
2.25E-01,0.410643323
2.26E-01,0.4105015
2.26E-01,0.410359674
2.26E-01,0.410217851
2.26E-01,0.410076029
2.26E-01,0.409934207
2.26E-01,0.409792385
2.26E-01,0.409650566
2.26E-01,0.409508746
2.26E-01,0.409366925
2.26E-01,0.409225107
2.26E-01,0.409083286
2.26E-01,0.408941468
2.26E-01,0.408799652
2.26E-01,0.408657832
2.26E-01,0.408516014
2.26E-01,0.408374195
2.26E-01,0.408232379
2.26E-01,0.408090563
2.26E-01,0.407948745
2.26E-01,0.407806928
2.26E-01,0.407665113
2.26E-01,0.407523298
2.26E-01,0.407381481
2.26E-01,0.407239664
2.26E-01,0.407097844
2.26E-01,0.406956023
2.26E-01,0.406814202
2.26E-01,0.406672382
2.26E-01,0.406530561
2.27E-01,0.406388743
2.27E-01,0.406246928
2.27E-01,0.406105115
2.27E-01,0.405963302
2.27E-01,0.405821487
2.27E-01,0.40567967
2.27E-01,0.405537853
2.27E-01,0.405396036
2.27E-01,0.405254223
2.27E-01,0.405112423
2.27E-01,0.404970631
2.27E-01,0.404828845
2.27E-01,0.404687061
2.27E-01,0.404545276
2.27E-01,0.404403494
2.27E-01,0.404261717
2.27E-01,0.404119944
2.27E-01,0.403978173
2.27E-01,0.403836406
2.27E-01,0.403694641
2.27E-01,0.403552882
2.27E-01,0.403411119
2.28E-01,0.403269359
2.28E-01,0.403127595
2.28E-01,0.402985834
2.28E-01,0.402844071
2.28E-01,0.402702308
2.28E-01,0.402560548
2.28E-01,0.402418787
2.28E-01,0.402277029
2.28E-01,0.40213527
2.28E-01,0.401993509
2.28E-01,0.401851747
2.28E-01,0.401709986
2.28E-01,0.401568224
2.28E-01,0.401426459
2.28E-01,0.401284695
2.28E-01,0.401142936
2.28E-01,0.401001176
2.28E-01,0.400859418
2.28E-01,0.400717657
2.28E-01,0.400575899
2.28E-01,0.400434142
2.29E-01,0.400292384
2.28E-01,0.40015063
2.29E-01,0.400008873
2.29E-01,0.399867118
2.29E-01,0.399725364
2.29E-01,0.39958361
2.29E-01,0.399441854
2.29E-01,0.399300101
2.29E-01,0.399158348
2.29E-01,0.399016598
2.29E-01,0.398874842
2.29E-01,0.398733089
2.29E-01,0.398591336
2.29E-01,0.398449582
2.29E-01,0.398307828
2.29E-01,0.398166074
2.29E-01,0.398024321
2.30E-01,0.397882567
2.30E-01,0.397740817
2.30E-01,0.397599063
2.30E-01,0.39745731
2.30E-01,0.397315558
2.30E-01,0.397173806
2.30E-01,0.397032054
2.30E-01,0.396890303
2.30E-01,0.396748549
2.30E-01,0.396606794
2.30E-01,0.396465038
2.30E-01,0.396323279
2.30E-01,0.396181523
2.30E-01,0.396039766
2.30E-01,0.395898009
2.30E-01,0.395756247
2.31E-01,0.395614485
2.31E-01,0.395472728
2.31E-01,0.395330972
2.31E-01,0.395189218
2.31E-01,0.395047463
2.31E-01,0.394905706
2.31E-01,0.394763954
2.31E-01,0.394622205
2.31E-01,0.394480453
2.31E-01,0.394338697
2.31E-01,0.39419694
2.31E-01,0.394055185
2.32E-01,0.393913428
2.32E-01,0.393771672
2.32E-01,0.393629914
2.32E-01,0.393488155
2.32E-01,0.393346398
2.32E-01,0.393204638
2.32E-01,0.393062882
2.32E-01,0.392921131
2.32E-01,0.392779379
2.32E-01,0.392637627
2.33E-01,0.392495874
2.33E-01,0.392354124
2.33E-01,0.392212373
2.33E-01,0.392070622
2.33E-01,0.391928866
2.33E-01,0.391787114
2.33E-01,0.391645363
2.33E-01,0.391503616
